email,continent,country,sleep_hours,employment_status,study_hours,webinar_attendance_duration,score
student2587@alx.edu,Africa,Rwanda,8,Unemployed,8,15,60
student2588@alx.edu,Africa,Morocco,2,Unemployed,29,61,100
student2589@alx.edu,Africa,Egypt,1,Employed,13,30,91
student2590@alx.edu,Africa,Ghana,9,Unemployed,30,56,100
student2591@alx.edu,Africa,Zimbabwe,1,Unemployed,34,69,100
student2592@alx.edu,Africa,Ethiopia,2,Unemployed,33,66,100
student2593@alx.edu,Africa,Nigeria,7,Employed,24,49,100
student2594@alx.edu,Africa,South Africa,4,Unemployed,23,44,100
student2595@alx.edu,Africa,Kenya,9,Unemployed,10,25,75
student2596@alx.edu,Africa,Rwanda,3,Unemployed,32,67,100
student2597@alx.edu,Africa,Morocco,0,Employed,14,27,95
student2598@alx.edu,Africa,Egypt,3,Employed,22,41,100
student2599@alx.edu,Africa,Ghana,6,Unemployed,15,29,91
student2600@alx.edu,Africa,Zimbabwe,4,Unemployed,10,21,75
student2601@alx.edu,Africa,Ethiopia,5,Unemployed,27,55,100
student2602@alx.edu,Africa,Nigeria,9,Employed,7,18,49
student2603@alx.edu,Africa,South Africa,9,Employed,31,65,100
student2604@alx.edu,Africa,Kenya,3,Unemployed,16,35,100
student2605@alx.edu,Africa,Rwanda,5,Employed,5,11,54
student2606@alx.edu,Africa,Morocco,5,Unemployed,23,42,100
student2607@alx.edu,Africa,Egypt,9,Employed,7,13,57
student2608@alx.edu,Africa,Ghana,10,Unemployed,15,33,79
student2609@alx.edu,Africa,Zimbabwe,2,Employed,30,59,100
student2610@alx.edu,Africa,Ethiopia,7,Unemployed,7,16,47
student2611@alx.edu,Africa,Nigeria,4,Employed,34,68,100
student2612@alx.edu,Africa,South Africa,0,Unemployed,5,7,59
student2613@alx.edu,Africa,Kenya,0,Unemployed,14,27,86
student2614@alx.edu,Africa,Rwanda,5,Unemployed,31,63,100
student2615@alx.edu,Africa,Morocco,5,Unemployed,16,30,91
student2616@alx.edu,Africa,Egypt,0,Employed,9,16,74
student2617@alx.edu,Africa,Ghana,7,Unemployed,18,32,94
student2618@alx.edu,Africa,Zimbabwe,3,Employed,14,32,83
student2619@alx.edu,Africa,Ethiopia,6,Employed,34,68,100
student2620@alx.edu,Africa,Nigeria,3,Unemployed,16,36,98
student2621@alx.edu,Africa,South Africa,2,Unemployed,33,70,100
student2622@alx.edu,Africa,Kenya,4,Unemployed,36,72,100
student2623@alx.edu,Africa,Rwanda,2,Unemployed,20,37,100
student2624@alx.edu,Africa,Morocco,5,Employed,37,67,100
student2625@alx.edu,Africa,Egypt,2,Employed,18,32,100
student2626@alx.edu,Africa,Ghana,5,Employed,39,73,100
student2627@alx.edu,Africa,Zimbabwe,2,Employed,8,20,74
student2628@alx.edu,Africa,Ethiopia,7,Unemployed,29,58,100
student2629@alx.edu,Africa,Nigeria,8,Employed,22,46,100
student2630@alx.edu,Africa,South Africa,1,Unemployed,19,30,100
student2631@alx.edu,Africa,Kenya,5,Unemployed,27,51,100
student2632@alx.edu,Africa,Rwanda,1,Employed,30,62,100
student2633@alx.edu,Africa,Morocco,6,Employed,5,11,55
student2634@alx.edu,Africa,Egypt,3,Employed,11,21,82
student2635@alx.edu,Africa,Ghana,5,Employed,30,62,100
student2636@alx.edu,Africa,Zimbabwe,5,Employed,28,62,100
student2637@alx.edu,Africa,Ethiopia,9,Employed,39,77,100
student2638@alx.edu,Africa,Nigeria,5,Unemployed,32,63,100
student2639@alx.edu,Africa,South Africa,6,Unemployed,38,77,100
student2640@alx.edu,Africa,Kenya,4,Unemployed,30,66,100
student2641@alx.edu,Africa,Rwanda,9,Employed,15,25,82
student2642@alx.edu,Africa,Morocco,8,Unemployed,9,19,71
student2643@alx.edu,Africa,Egypt,3,Unemployed,32,64,100
student2644@alx.edu,Africa,Ghana,8,Unemployed,28,57,100
student2645@alx.edu,Africa,Zimbabwe,4,Unemployed,7,11,65
student2646@alx.edu,Africa,Ethiopia,8,Unemployed,18,35,80
student2647@alx.edu,Africa,Nigeria,8,Unemployed,38,79,100
student2648@alx.edu,Africa,South Africa,2,Employed,23,54,100
student2649@alx.edu,Africa,Kenya,7,Employed,20,43,99
student2650@alx.edu,Africa,Rwanda,3,Employed,21,39,99
student2651@alx.edu,Africa,Morocco,3,Unemployed,12,23,76
student2652@alx.edu,Africa,Egypt,3,Employed,18,34,100
student2653@alx.edu,Africa,Ghana,7,Employed,18,30,93
student2654@alx.edu,Africa,Zimbabwe,2,Unemployed,7,13,67
student2655@alx.edu,Africa,Ethiopia,0,Employed,32,66,100
student2656@alx.edu,Africa,Nigeria,7,Unemployed,20,35,95
student2657@alx.edu,Africa,South Africa,2,Employed,34,71,100
student2658@alx.edu,Africa,Kenya,1,Unemployed,35,71,100
student2659@alx.edu,Africa,Rwanda,2,Unemployed,12,23,88
student2660@alx.edu,Africa,Morocco,4,Employed,28,56,100
student2661@alx.edu,Africa,Egypt,5,Unemployed,22,48,100
student2662@alx.edu,Africa,Ghana,0,Employed,36,74,100
student2663@alx.edu,Africa,Zimbabwe,10,Unemployed,13,25,70
student2664@alx.edu,Africa,Ethiopia,7,Employed,29,57,100
student2665@alx.edu,Africa,Nigeria,3,Employed,26,53,100
student2666@alx.edu,Africa,South Africa,3,Unemployed,15,29,93
student2667@alx.edu,Africa,Kenya,4,Employed,10,13,73
student2668@alx.edu,Africa,Rwanda,6,Employed,28,62,100
student2669@alx.edu,Africa,Morocco,1,Employed,31,62,100
student2670@alx.edu,Africa,Egypt,2,Unemployed,16,33,98
student2671@alx.edu,Africa,Ghana,9,Unemployed,28,55,100
student2672@alx.edu,Africa,Zimbabwe,3,Employed,19,35,100
student2673@alx.edu,Africa,Ethiopia,4,Employed,30,59,100
student2674@alx.edu,Africa,Nigeria,9,Unemployed,12,19,76
student2675@alx.edu,Africa,South Africa,7,Unemployed,36,79,100
student2676@alx.edu,Africa,Kenya,3,Employed,15,26,80
student2677@alx.edu,Africa,Rwanda,7,Unemployed,18,33,90
student2678@alx.edu,Africa,Morocco,0,Unemployed,7,13,65
student2679@alx.edu,Africa,Egypt,7,Employed,9,22,67
student2680@alx.edu,Africa,Ghana,5,Unemployed,23,46,100
student2681@alx.edu,Africa,Zimbabwe,8,Unemployed,14,25,91
student2682@alx.edu,Africa,Ethiopia,10,Unemployed,34,72,100
student2683@alx.edu,Africa,Nigeria,9,Employed,6,13,51
student2684@alx.edu,Africa,South Africa,9,Unemployed,18,38,96
student2685@alx.edu,Africa,Kenya,5,Employed,17,36,83
student2686@alx.edu,Africa,Rwanda,4,Unemployed,6,19,78
student2687@alx.edu,Africa,Morocco,5,Unemployed,9,25,71
student2688@alx.edu,Africa,Egypt,7,Employed,19,37,93
student2689@alx.edu,Africa,Ghana,9,Employed,22,49,94
student2690@alx.edu,Africa,Zimbabwe,2,Employed,19,39,100
student2691@alx.edu,Africa,Ethiopia,9,Employed,24,49,99
student2692@alx.edu,Africa,Nigeria,8,Unemployed,26,47,100
student2693@alx.edu,Africa,South Africa,10,Employed,5,10,45
student2694@alx.edu,Africa,Kenya,9,Employed,21,40,91
student2695@alx.edu,Africa,Rwanda,3,Employed,39,80,100
student2696@alx.edu,Africa,Morocco,1,Unemployed,23,50,100
student2697@alx.edu,Africa,Egypt,1,Unemployed,29,51,100
student2698@alx.edu,Africa,Ghana,3,Employed,16,32,87
student2699@alx.edu,Africa,Zimbabwe,6,Employed,32,68,100
student2700@alx.edu,Africa,Ethiopia,8,Employed,32,64,100
student2701@alx.edu,Africa,Nigeria,9,Employed,23,49,100
student2702@alx.edu,Africa,South Africa,6,Unemployed,39,79,100
student2703@alx.edu,Africa,Kenya,0,Employed,9,20,74
student2704@alx.edu,Africa,Rwanda,2,Unemployed,6,10,64
student2705@alx.edu,Africa,Morocco,1,Employed,32,60,100
student2706@alx.edu,Africa,Egypt,4,Employed,33,63,100
student2707@alx.edu,Africa,Ghana,5,Unemployed,9,21,72
student2708@alx.edu,Africa,Zimbabwe,0,Employed,14,29,94
student2709@alx.edu,Africa,Ethiopia,3,Employed,6,11,57
student2710@alx.edu,Africa,Nigeria,2,Employed,15,29,96
student2711@alx.edu,Africa,South Africa,6,Employed,32,63,100
student2712@alx.edu,Africa,Kenya,5,Unemployed,23,49,100
student2713@alx.edu,Africa,Rwanda,5,Employed,17,33,100
student2714@alx.edu,Africa,Morocco,4,Employed,18,32,83
student2715@alx.edu,Africa,Egypt,10,Unemployed,5,12,48
student2716@alx.edu,Africa,Ghana,2,Employed,15,30,87
student2717@alx.edu,Africa,Zimbabwe,5,Unemployed,28,55,100
student2718@alx.edu,Africa,Ethiopia,7,Employed,39,83,100
student2719@alx.edu,Africa,Nigeria,6,Employed,35,69,100
student2720@alx.edu,Africa,South Africa,9,Employed,6,13,49
student2721@alx.edu,Africa,Kenya,4,Unemployed,36,69,100
student2722@alx.edu,Africa,Rwanda,5,Unemployed,32,64,100
student2723@alx.edu,Africa,Morocco,1,Employed,32,66,100
student2724@alx.edu,Africa,Egypt,6,Unemployed,21,37,100
student2725@alx.edu,Africa,Ghana,3,Employed,19,38,100
student2726@alx.edu,Africa,Zimbabwe,2,Unemployed,16,32,93
student2727@alx.edu,Africa,Ethiopia,5,Employed,7,15,60
student2728@alx.edu,Africa,Nigeria,5,Unemployed,13,29,86
student2729@alx.edu,Africa,South Africa,1,Employed,14,28,89
student2730@alx.edu,Africa,Kenya,7,Unemployed,22,48,100
student2731@alx.edu,Africa,Rwanda,6,Unemployed,31,59,100
student2732@alx.edu,Africa,Morocco,2,Unemployed,22,44,97
student2733@alx.edu,Africa,Egypt,5,Unemployed,7,14,67
student2734@alx.edu,Africa,Ghana,7,Employed,39,74,100
student2735@alx.edu,Africa,Zimbabwe,5,Employed,38,79,100
student2736@alx.edu,Africa,Ethiopia,4,Unemployed,32,72,100
student2737@alx.edu,Africa,Nigeria,3,Employed,40,79,100
student2738@alx.edu,Africa,South Africa,6,Unemployed,24,50,100
student2739@alx.edu,Africa,Kenya,9,Employed,39,78,100
student2740@alx.edu,Africa,Rwanda,7,Unemployed,8,13,60
student2741@alx.edu,Africa,Morocco,1,Employed,18,30,98
student2742@alx.edu,Africa,Egypt,5,Employed,13,24,86
student2743@alx.edu,Africa,Ghana,9,Unemployed,12,20,59
student2744@alx.edu,Africa,Zimbabwe,1,Unemployed,10,25,77
student2745@alx.edu,Africa,Ethiopia,10,Unemployed,27,53,100
student2746@alx.edu,Africa,Nigeria,9,Unemployed,32,64,100
student2747@alx.edu,Africa,South Africa,1,Unemployed,25,53,100
student2748@alx.edu,Africa,Kenya,9,Employed,10,17,60
student2749@alx.edu,Africa,Rwanda,4,Unemployed,33,64,100
student2750@alx.edu,Africa,Morocco,8,Employed,27,55,100
student2751@alx.edu,Africa,Egypt,4,Unemployed,19,40,100
student2752@alx.edu,Africa,Ghana,4,Employed,29,59,100
student2753@alx.edu,Africa,Zimbabwe,6,Employed,14,29,81
student2754@alx.edu,Africa,Ethiopia,8,Unemployed,17,34,86
student2755@alx.edu,Africa,Nigeria,0,Unemployed,37,75,100
student2756@alx.edu,Africa,South Africa,6,Employed,15,31,81
student2757@alx.edu,Africa,Kenya,2,Employed,21,40,100
student2758@alx.edu,Africa,Rwanda,3,Unemployed,36,72,100
student2759@alx.edu,Africa,Morocco,3,Employed,30,56,100
student2760@alx.edu,Africa,Egypt,5,Employed,7,15,62
student2761@alx.edu,Africa,Ghana,3,Employed,10,19,65
student2762@alx.edu,Africa,Zimbabwe,1,Employed,5,18,76
student2763@alx.edu,Africa,Ethiopia,1,Employed,27,54,100
student2764@alx.edu,Africa,Nigeria,0,Employed,21,37,100
student2765@alx.edu,Africa,South Africa,5,Unemployed,10,19,72
student2766@alx.edu,Africa,Kenya,10,Unemployed,39,79,100
student2767@alx.edu,Africa,Rwanda,1,Unemployed,24,52,100
student2768@alx.edu,Africa,Morocco,9,Unemployed,13,25,71
student2769@alx.edu,Africa,Egypt,7,Employed,23,40,96
student2770@alx.edu,Africa,Ghana,6,Unemployed,29,60,100
student2771@alx.edu,Africa,Zimbabwe,6,Employed,8,11,68
student2772@alx.edu,Africa,Ethiopia,8,Employed,15,28,78
student2773@alx.edu,Africa,Nigeria,1,Unemployed,33,66,100
student2774@alx.edu,Africa,South Africa,5,Unemployed,21,42,100
student2775@alx.edu,Africa,Kenya,7,Employed,24,50,100
student2776@alx.edu,Africa,Rwanda,6,Unemployed,20,38,87
student2777@alx.edu,Africa,Morocco,8,Unemployed,7,12,55
student2778@alx.edu,Africa,Egypt,1,Employed,11,22,85
student2779@alx.edu,Africa,Ghana,7,Employed,21,42,96
student2780@alx.edu,Africa,Zimbabwe,5,Employed,12,25,85
student2781@alx.edu,Africa,Ethiopia,4,Employed,7,15,70
student2782@alx.edu,Africa,Nigeria,3,Employed,35,72,100
student2783@alx.edu,Africa,South Africa,6,Employed,39,80,100
student2784@alx.edu,Africa,Kenya,9,Unemployed,33,67,100
student2785@alx.edu,Africa,Rwanda,5,Unemployed,35,65,100
student2786@alx.edu,Africa,Morocco,8,Unemployed,13,27,72
student2787@alx.edu,Africa,Egypt,4,Employed,39,79,100
student2788@alx.edu,Africa,Ghana,1,Employed,12,26,75
student2789@alx.edu,Africa,Zimbabwe,1,Unemployed,38,75,100
student2790@alx.edu,Africa,Ethiopia,1,Unemployed,40,78,100
student2791@alx.edu,Africa,Nigeria,4,Unemployed,30,58,100
student2792@alx.edu,Africa,South Africa,3,Employed,39,80,100
student2793@alx.edu,Africa,Kenya,7,Unemployed,25,53,100
student2794@alx.edu,Africa,Rwanda,7,Unemployed,14,27,84
student2795@alx.edu,Africa,Morocco,1,Unemployed,20,43,100
student2796@alx.edu,Africa,Egypt,2,Employed,26,52,100
student2797@alx.edu,Africa,Ghana,3,Unemployed,8,15,74
student2798@alx.edu,Africa,Zimbabwe,5,Unemployed,27,53,100
student2799@alx.edu,Africa,Ethiopia,1,Employed,39,81,100
student2800@alx.edu,Africa,Nigeria,1,Employed,12,24,81
student2801@alx.edu,Africa,South Africa,9,Employed,33,72,100
student2802@alx.edu,Africa,Kenya,8,Employed,37,71,100
student2803@alx.edu,Africa,Rwanda,2,Employed,38,78,100
student2804@alx.edu,Africa,Morocco,4,Unemployed,39,76,100
student2805@alx.edu,Africa,Egypt,4,Unemployed,23,44,100
student2806@alx.edu,Africa,Ghana,8,Employed,39,78,100
student2807@alx.edu,Africa,Zimbabwe,5,Employed,32,63,100
student2808@alx.edu,Africa,Ethiopia,1,Employed,11,30,90
student2809@alx.edu,Africa,Nigeria,7,Employed,22,43,100
student2810@alx.edu,Africa,South Africa,4,Unemployed,30,57,100
student2811@alx.edu,Africa,Kenya,3,Unemployed,14,28,86
student2812@alx.edu,Africa,Rwanda,4,Employed,27,49,100
student2813@alx.edu,Africa,Morocco,5,Employed,28,56,100
student2814@alx.edu,Africa,Egypt,3,Employed,11,21,70
student2815@alx.edu,Africa,Ghana,2,Employed,25,52,100
student2816@alx.edu,Africa,Zimbabwe,4,Unemployed,32,67,100
student2817@alx.edu,Africa,Ethiopia,0,Employed,22,43,100
student2818@alx.edu,Africa,Nigeria,8,Employed,5,10,54
student2819@alx.edu,Africa,South Africa,2,Unemployed,5,8,57
student2820@alx.edu,Africa,Kenya,0,Employed,17,32,100
student2821@alx.edu,Africa,Rwanda,7,Unemployed,37,76,100
student2822@alx.edu,Africa,Morocco,8,Employed,13,22,72
student2823@alx.edu,Africa,Egypt,8,Employed,27,53,100
student2824@alx.edu,Africa,Ghana,5,Unemployed,13,23,79
student2825@alx.edu,Africa,Zimbabwe,2,Employed,16,34,92
student2826@alx.edu,Africa,Ethiopia,7,Unemployed,35,75,100
student2827@alx.edu,Africa,Nigeria,7,Unemployed,31,57,100
student2828@alx.edu,Africa,South Africa,2,Unemployed,8,11,69
student2829@alx.edu,Africa,Kenya,9,Employed,20,40,93
student2830@alx.edu,Africa,Rwanda,1,Employed,6,12,63
student2831@alx.edu,Africa,Morocco,10,Unemployed,22,44,100
student2832@alx.edu,Africa,Egypt,9,Employed,28,55,100
student2833@alx.edu,Africa,Ghana,7,Employed,9,18,68
student2834@alx.edu,Africa,Zimbabwe,9,Employed,15,31,82
student2835@alx.edu,Africa,Ethiopia,7,Unemployed,19,41,100
student2836@alx.edu,Africa,Nigeria,2,Unemployed,37,69,100
student2837@alx.edu,Africa,South Africa,4,Employed,40,78,100
student2838@alx.edu,Africa,Kenya,1,Unemployed,7,14,61
student2839@alx.edu,Africa,Rwanda,4,Employed,32,61,100
student2840@alx.edu,Africa,Morocco,7,Employed,18,41,100
student2841@alx.edu,Africa,Egypt,4,Employed,19,36,92
student2842@alx.edu,Africa,Ghana,3,Unemployed,31,63,100
student2843@alx.edu,Africa,Zimbabwe,6,Unemployed,37,76,100
student2844@alx.edu,Africa,Ethiopia,9,Employed,38,75,100
student2845@alx.edu,Africa,Nigeria,0,Unemployed,25,45,100
student2846@alx.edu,Africa,South Africa,4,Employed,17,34,100
student2847@alx.edu,Africa,Kenya,2,Unemployed,33,68,100
student2848@alx.edu,Africa,Rwanda,7,Unemployed,14,27,82
student2849@alx.edu,Africa,Morocco,1,Unemployed,25,47,100
student2850@alx.edu,Africa,Egypt,7,Employed,18,38,95
student2851@alx.edu,Africa,Ghana,3,Employed,28,55,100
student2852@alx.edu,Africa,Zimbabwe,2,Employed,13,25,84
student2853@alx.edu,Africa,Ethiopia,9,Unemployed,12,24,71
student2854@alx.edu,Africa,Nigeria,0,Employed,37,77,100
student2855@alx.edu,Africa,South Africa,4,Employed,9,24,69
student2856@alx.edu,Africa,Kenya,0,Employed,23,48,100
student2857@alx.edu,Africa,Rwanda,5,Employed,13,29,80
student2858@alx.edu,Africa,Morocco,5,Unemployed,6,11,55
student2859@alx.edu,Africa,Egypt,3,Unemployed,6,9,53
student2860@alx.edu,Africa,Ghana,1,Employed,11,22,82
student2861@alx.edu,Africa,Zimbabwe,4,Unemployed,35,71,100
student2862@alx.edu,Africa,Ethiopia,7,Unemployed,15,27,85
student2863@alx.edu,Africa,Nigeria,8,Unemployed,38,76,100
student2864@alx.edu,Africa,South Africa,5,Unemployed,25,52,100
student2865@alx.edu,Africa,Kenya,6,Unemployed,20,42,95
student2866@alx.edu,Africa,Rwanda,2,Employed,25,52,100
student2867@alx.edu,Africa,Morocco,3,Unemployed,23,47,100
student2868@alx.edu,Africa,Egypt,2,Employed,32,62,100
student2869@alx.edu,Africa,Ghana,2,Employed,15,28,87
student2870@alx.edu,Africa,Zimbabwe,2,Employed,17,31,91
student2871@alx.edu,Africa,Ethiopia,5,Unemployed,36,78,100
student2872@alx.edu,Africa,Nigeria,6,Unemployed,38,76,100
student2873@alx.edu,Africa,South Africa,9,Unemployed,36,72,100
student2874@alx.edu,Africa,Kenya,2,Unemployed,20,37,100
student2875@alx.edu,Africa,Rwanda,6,Employed,32,73,100
student2876@alx.edu,Africa,Morocco,8,Employed,22,40,100
student2877@alx.edu,Africa,Egypt,6,Employed,22,44,100
student2878@alx.edu,Africa,Ghana,3,Unemployed,12,26,87
student2879@alx.edu,Africa,Zimbabwe,3,Employed,26,53,100
student2880@alx.edu,Africa,Ethiopia,0,Employed,12,26,90
student2881@alx.edu,Africa,Nigeria,3,Employed,17,39,100
student2882@alx.edu,Africa,South Africa,7,Unemployed,35,71,100
student2883@alx.edu,Africa,Kenya,0,Employed,12,21,88
student2884@alx.edu,Africa,Rwanda,2,Employed,7,14,63
student2885@alx.edu,Africa,Morocco,7,Unemployed,7,16,53
student2886@alx.edu,Africa,Egypt,8,Employed,38,82,100
student2887@alx.edu,Africa,Ghana,5,Unemployed,23,41,100
student2888@alx.edu,Africa,Zimbabwe,7,Employed,19,42,89
student2889@alx.edu,Africa,Ethiopia,4,Unemployed,33,67,100
student2890@alx.edu,Africa,Nigeria,2,Unemployed,34,71,100
student2891@alx.edu,Africa,South Africa,4,Unemployed,17,33,91
student2892@alx.edu,Africa,Kenya,6,Employed,29,56,100
student2893@alx.edu,Africa,Rwanda,9,Employed,32,66,100
student2894@alx.edu,Africa,Morocco,1,Unemployed,28,58,100
student2895@alx.edu,Africa,Egypt,5,Unemployed,10,24,68
student2896@alx.edu,Africa,Ghana,3,Unemployed,36,71,100
student2897@alx.edu,Africa,Zimbabwe,5,Unemployed,24,46,100
student2898@alx.edu,Africa,Ethiopia,0,Unemployed,15,25,96
student2899@alx.edu,Africa,Nigeria,3,Unemployed,20,42,100
student2900@alx.edu,Africa,South Africa,8,Unemployed,6,14,51
student2901@alx.edu,Africa,Kenya,6,Unemployed,9,16,67
student2902@alx.edu,Africa,Rwanda,5,Unemployed,32,62,100
student2903@alx.edu,Africa,Morocco,3,Unemployed,5,9,63
student2904@alx.edu,Africa,Egypt,3,Unemployed,20,35,100
student2905@alx.edu,Africa,Ghana,4,Unemployed,23,44,100
student2906@alx.edu,Africa,Zimbabwe,8,Employed,7,10,56
student2907@alx.edu,Africa,Ethiopia,10,Unemployed,39,77,100
student2908@alx.edu,Africa,Nigeria,4,Employed,13,24,81
student2909@alx.edu,Africa,South Africa,4,Employed,16,26,83
student2910@alx.edu,Africa,Kenya,8,Employed,16,37,77
student2911@alx.edu,Africa,Rwanda,4,Unemployed,13,30,88
student2912@alx.edu,Africa,Morocco,6,Employed,5,8,59
student2913@alx.edu,Africa,Egypt,2,Unemployed,31,62,100
student2914@alx.edu,Africa,Ghana,7,Employed,39,79,100
student2915@alx.edu,Africa,Zimbabwe,5,Unemployed,13,29,91
student2916@alx.edu,Africa,Ethiopia,8,Unemployed,28,54,100
student2917@alx.edu,Africa,Nigeria,8,Employed,31,65,100
student2918@alx.edu,Africa,South Africa,2,Employed,35,68,100
student2919@alx.edu,Africa,Kenya,7,Unemployed,20,36,94
student2920@alx.edu,Africa,Rwanda,8,Employed,16,33,80
student2921@alx.edu,Africa,Morocco,3,Unemployed,16,37,98
student2922@alx.edu,Africa,Egypt,2,Unemployed,30,68,100
student2923@alx.edu,Africa,Egypt,0,Unemployed,34,64,100
student2924@alx.edu,Africa,Zimbabwe,5,Employed,11,25,75
student2925@alx.edu,Africa,Ethiopia,4,Unemployed,18,35,98
student2926@alx.edu,Africa,Nigeria,6,Unemployed,37,75,100
student2927@alx.edu,Africa,South Africa,2,Unemployed,33,62,100
student2928@alx.edu,Africa,Kenya,9,Unemployed,39,75,100
student2929@alx.edu,Africa,Rwanda,3,Employed,31,60,100
student2930@alx.edu,Africa,Morocco,2,Employed,19,38,95
student2931@alx.edu,Africa,Egypt,5,Employed,26,49,100
student2932@alx.edu,Africa,Ghana,5,Employed,28,58,100
student2933@alx.edu,Africa,Zimbabwe,2,Unemployed,8,19,72
student2934@alx.edu,Africa,Ethiopia,3,Unemployed,24,50,100
student2935@alx.edu,Africa,Nigeria,2,Unemployed,30,65,100
student2936@alx.edu,Africa,South Africa,7,Unemployed,11,23,66
student2937@alx.edu,Africa,Kenya,8,Unemployed,32,61,100
student2938@alx.edu,Africa,Rwanda,5,Unemployed,25,55,100
student2939@alx.edu,Africa,Morocco,7,Employed,38,75,100
student2940@alx.edu,Africa,Egypt,7,Unemployed,6,16,61
student2941@alx.edu,Africa,Ghana,1,Unemployed,14,33,99
student2942@alx.edu,Africa,Zimbabwe,10,Unemployed,26,53,100
student2943@alx.edu,Africa,Ethiopia,8,Employed,15,26,76
student2944@alx.edu,Africa,Nigeria,2,Unemployed,30,57,100
student2945@alx.edu,Africa,South Africa,2,Unemployed,32,67,100
student2946@alx.edu,Africa,Kenya,1,Unemployed,9,17,79
student2947@alx.edu,Africa,Rwanda,1,Employed,23,46,100
student2948@alx.edu,Africa,Morocco,7,Unemployed,23,48,100
student2949@alx.edu,Africa,Egypt,5,Unemployed,18,38,100
student2950@alx.edu,Africa,Ghana,8,Employed,38,76,100
student2951@alx.edu,Africa,Zimbabwe,7,Unemployed,34,67,100
student2952@alx.edu,Africa,Ethiopia,6,Employed,29,58,100
student2953@alx.edu,Africa,Nigeria,7,Unemployed,30,63,100
student2954@alx.edu,Africa,South Africa,0,Employed,21,44,100
student2955@alx.edu,Africa,Kenya,3,Unemployed,37,74,100
student2956@alx.edu,Africa,Rwanda,6,Unemployed,29,62,100
student2957@alx.edu,Africa,Morocco,0,Employed,31,61,100
student2958@alx.edu,Africa,Egypt,0,Unemployed,35,68,100
student2959@alx.edu,Africa,Ghana,9,Unemployed,15,27,88
student2960@alx.edu,Africa,Zimbabwe,7,Employed,33,64,100
student2961@alx.edu,Africa,Ethiopia,3,Unemployed,12,23,83
student2962@alx.edu,Africa,Nigeria,7,Employed,17,38,85
student2963@alx.edu,Africa,South Africa,8,Unemployed,17,31,85
student2964@alx.edu,Africa,Kenya,3,Employed,39,79,100
student2965@alx.edu,Africa,Rwanda,0,Unemployed,35,68,100
student2966@alx.edu,Africa,Morocco,9,Unemployed,30,58,100
student2967@alx.edu,Africa,Egypt,3,Employed,30,56,100
student2968@alx.edu,Africa,Ghana,1,Unemployed,25,49,100
student2969@alx.edu,Africa,Zimbabwe,5,Employed,38,76,100
student2970@alx.edu,Africa,Ethiopia,8,Employed,22,46,100
student2971@alx.edu,Africa,Nigeria,2,Employed,18,37,97
student2972@alx.edu,Africa,South Africa,3,Unemployed,11,18,77
student2973@alx.edu,Africa,Kenya,2,Unemployed,33,68,100
student2974@alx.edu,Africa,Rwanda,10,Unemployed,31,62,100
student2975@alx.edu,Africa,Morocco,2,Employed,18,38,99
student2976@alx.edu,Africa,Egypt,6,Employed,6,12,54
student2977@alx.edu,Africa,Ghana,9,Employed,34,67,100
student2978@alx.edu,Africa,Zimbabwe,1,Unemployed,5,11,61
student2979@alx.edu,Africa,Ethiopia,10,Employed,30,61,100
student2980@alx.edu,Africa,Nigeria,9,Unemployed,39,73,100
student2981@alx.edu,Africa,South Africa,9,Unemployed,20,39,92
student2982@alx.edu,Africa,Kenya,2,Unemployed,13,26,85
student2983@alx.edu,Africa,Rwanda,6,Unemployed,30,60,100
student2984@alx.edu,Africa,Morocco,8,Unemployed,34,71,100
student2985@alx.edu,Africa,Egypt,10,Unemployed,24,46,100
student2986@alx.edu,Africa,Ghana,2,Unemployed,39,76,100
student2987@alx.edu,Africa,Zimbabwe,8,Unemployed,7,12,50
student2988@alx.edu,Africa,Ethiopia,3,Employed,23,43,100
student2989@alx.edu,Africa,Nigeria,2,Unemployed,30,59,100
student2990@alx.edu,Africa,South Africa,4,Unemployed,35,73,100
student2991@alx.edu,Africa,Kenya,8,Employed,11,19,56
student2992@alx.edu,Africa,Rwanda,5,Employed,33,67,100
student2993@alx.edu,Africa,Morocco,5,Employed,24,44,100
student2994@alx.edu,Africa,Egypt,10,Employed,19,36,100
student2995@alx.edu,Africa,Ghana,4,Unemployed,10,18,75
student2996@alx.edu,Africa,Zimbabwe,6,Employed,35,76,100
student2997@alx.edu,Africa,Ethiopia,4,Employed,11,20,69
student2998@alx.edu,Africa,Nigeria,4,Employed,16,25,85
student2999@alx.edu,Africa,South Africa,7,Employed,15,24,80
student3000@alx.edu,Africa,Kenya,9,Unemployed,35,71,100
student1@alx.edu,Africa,Nigeria,7,Employed,18,39,91
student2@alx.edu,Africa,South Africa,9,Employed,38,78,100
student3@alx.edu,Africa,Kenya,9,Employed,31,63,100
student4@alx.edu,Africa,Rwanda,8,Unemployed,26,48,100
student2993@alx.edu,Africa,Morocco,5,Employed,24,44,100
student2994@alx.edu,Africa,Egypt,10,Employed,19,36,100
student2995@alx.edu,Africa,Ghana,4,Unemployed,10,18,75
student2996@alx.edu,Africa,Zimbabwe,6,Employed,35,76,100
student2997@alx.edu,Africa,Ethiopia,4,Employed,11,20,69
student2998@alx.edu,Africa,Nigeria,4,Employed,16,25,85
student2889@alx.edu,Africa,Ethiopia,4,Unemployed,33,67,100
